probe_name,visual_area,presentation_type,interval_start,interval_end,max_phi,max_phi_state,total_distinctions,total_integrated_information_distinctions,total_cause_information,total_effect_information,total_relations,total_integrated_information_relations,faces_1_9,faces_10_30,faces_30_plus
probe_769322797,LGd,gabors,101,150,3.933588048361917,"[0, 0, 1]",7,1.9095646000018,4.557629521510927,4.814661222038154,45,2.0240234483600474,45,0,0
probe_769322797,LGd,gabors,151,200,3.93354225749287,"[1, 1, 1]",7,1.9190238091233,5.548089029351648,5.795998544766741,46,2.014518448369551,38,7,1
probe_769322797,LGd,natural_scenes,1,50,4.194605701382599,"[0, 1, 0]",7,1.9613531384915996,5.813770901425229,5.147615977674549,42,2.2332525628910735,32,8,2
probe_769322797,LGd,natural_scenes,51,100,4.126805625392453,"[0, 1, 1]",7,1.9663762021578999,5.403253717697376,5.601307083642524,47,2.1604294232345427,27,13,7
probe_769322797,LGd,natural_scenes,101,150,4.395368215597752,"[1, 1, 0]",7,2.0055030047858997,5.0889551836968305,4.328729306054221,63,2.3898652108116463,35,20,8
probe_769322797,LGd,natural_scenes,151,200,3.9767740325848093,"[0, 1, 0]",7,1.9364095761816997,5.005268305104487,4.857223437427225,49,2.0403644564030405,29,14,6
probe_769322797,LGd,natural_move_one,1,50,3.9298206829536317,"[0, 0, 1]",7,1.8878149522724,4.526248434444481,4.56160378809484,55,2.0420057306810504,38,14,3
probe_769322797,LGd,natural_move_one,51,100,4.0998893363385065,"[1, 1, 1]",7,1.9493961428806001,4.364848517308225,4.345983114801612,49,2.150493193457905,36,11,2
probe_769322797,LGd,natural_move_one,101,150,4.241380180241724,"[0, 0, 0]",7,2.0150278515458,5.4152819810491835,5.63487365992832,47,2.2263523286960316,31,10,6
probe_769322797,LGd,natural_move_one,151,200,4.4301245601998875,"[1, 0, 0]",7,2.0213705399194,5.512381124479655,3.7257167855944484,55,2.408754020280559,39,10,6
probe_769322797,LGd,natural_move_three,1,50,4.235804556932124,"[1, 1, 0]",7,1.9757352846164,4.122221469041996,3.7874378839994507,49,2.2600692723157914,36,11,2
probe_769322797,LGd,natural_move_three,51,100,4.323426305183444,"[0, 1, 0]",7,2.0527479757403997,4.8605447818368,4.634082938743295,48,2.270678329443031,48,0,0
probe_769322797,LGd,natural_move_three,101,150,4.504567684452979,"[1, 0, 1]",7,2.0846184180558,4.539272774970439,4.695882087935141,34,2.4199492663974103,18,10,6
probe_769322797,LGd,natural_move_three,151,200,4.347584289152341,"[1, 0, 0]",7,2.0431950367926,4.4346869591819384,4.764889138595535,51,2.304389252359788,37,12,2
probe_769322797,LGd,flashes,1,50,3.7125297139971,"[1, 1, 1]",7,1.8162727991365002,4.825974385867283,4.145625114964559,40,1.8962569148604582,37,3,0
probe_769322797,LGd,flashes,51,100,3.762316085751351,"[0, 0, 0]",7,1.7308137761970002,4.732105805165522,4.439968220959645,53,2.0315023095543547,49,4,0
probe_769322797,LGd,flashes,101,150,3.893282202522772,"[1, 0, 1]",7,1.8635544023492,4.580410773072908,3.6657145281827628,36,2.0297278001735597,36,0,0
probe_769322797,LGd,flashes,151,200,4.099921853618043,"[1, 1, 1]",7,1.9114683323865997,4.692231924601674,4.9703280855177585,55,2.188453521231413,42,11,2
probe_769322797,LGd,static_gratings,1,50,3.852131841293378,"[0, 1, 0]",7,1.8408198400343,4.3951360100859995,4.7267572477289255,54,2.0113120012589363,47,7,0
probe_769322797,LGd,static_gratings,51,100,3.8748070937199177,"[0, 0, 0]",7,1.8087907273380002,4.665902597671872,5.140080224751755,63,2.0660163663819926,46,14,3
probe_769322797,LGd,static_gratings,101,150,4.14661799746867,"[1, 0, 0]",7,1.979248719385,5.757179083777934,5.41262136915085,41,2.167369278083579,23,12,6
probe_769322797,LGd,static_gratings,151,200,4.180735028923885,"[0, 1, 0]",7,1.9120824561664997,4.946710279649604,4.77905657013929,54,2.268652572757354,37,14,3
probe_769322797,LGd,gabors,1,50,3.84222813505289,"[1, 1, 1]",7,1.9029752056049,5.0180524149620505,3.8214301325101383,40,1.939252929447936,37,3,0
probe_769322797,LGd,gabors,51,100,4.1572183081021254,"[1, 1, 1]",7,1.9520729418268001,4.487860040868014,4.144302860347542,48,2.2051453662752643,32,10,6
probe_769322797,LGd,gabors,101,150,3.9921040682729503,"[1, 1, 1]",7,1.9422843144376,4.104700371560028,5.266850756958203,37,2.049819753835264,21,10,6
probe_769322797,LGd,gabors,151,200,4.378978503969966,"[1, 0, 1]",7,1.9937989867818005,4.966975623901507,4.179399350458912,63,2.3851795171881847,50,11,2
probe_769322797,LGd,natural_scenes,1,50,4.1230284904717065,"[0, 0, 1]",7,1.9627751543148997,5.789000278501923,4.716745647495791,39,2.160253336156753,28,9,2
probe_769322797,LGd,natural_scenes,51,100,4.05931312628363,"[1, 1, 1]",7,1.9771895858699,4.934836117987567,5.279296189474417,39,2.0821235404136953,34,5,0
probe_769322797,LGd,natural_scenes,101,150,4.147549175623319,"[0, 1, 0]",7,2.0058269382258,5.55613097682035,5.370214373916713,43,2.1417222373974014,27,10,6
probe_769322797,LGd,natural_scenes,151,200,4.259563785164461,"[1, 0, 1]",7,1.9856823528012997,4.723248329406656,5.768315151401271,47,2.2738814323632117,33,12,2
probe_769322797,LGd,natural_move_one,1,50,4.194202044561263,"[0, 0, 1]",7,1.9696757395985,5.510211946654916,5.462584876549416,43,2.224526304962824,29,12,2
probe_769322797,LGd,natural_move_one,51,100,4.432076329764793,"[1, 0, 0]",7,2.0217811418342,4.091353200425641,4.469127784314528,63,2.4102951879305095,50,10,3
probe_769322797,LGd,natural_move_one,101,150,4.1812493854943185,"[0, 0, 0]",7,2.0181549389963997,5.808694952847463,4.531548575659838,39,2.163094446497864,29,8,2
probe_769322797,LGd,natural_move_one,151,200,4.161893214932004,"[0, 0, 1]",7,1.9847237996953,4.448409881246514,5.081145260309966,35,2.1771694152366865,19,10,6
probe_769322797,LGd,natural_move_three,1,50,4.043624470686387,"[1, 0, 1]",7,1.9950905412004003,4.292369151584235,3.776822229580906,49,2.048533929485978,36,11,2
probe_769322797,LGd,natural_move_three,51,100,4.494277592714408,"[0, 0, 0]",7,2.0543615831085,6.310856877092896,6.247483866356042,47,2.4399160096059185,25,15,7
probe_769322797,LGd,natural_move_three,101,150,4.604818861026159,"[0, 1, 0]",7,2.1345489210760005,5.651435260996903,5.713105174115513,39,2.470269939950087,23,10,6
probe_769322797,LGd,natural_move_three,151,200,4.450276250759185,"[0, 0, 1]",7,2.0447940493657,5.036470182984918,4.524781965518956,62,2.4054822013934753,49,11,2
probe_769322797,LGd,flashes,1,50,4.043725732174002,"[0, 0, 1]",7,1.970218819876,5.7198790032917985,4.824141468700496,46,2.0735069122978937,44,2,0
probe_769322797,LGd,flashes,51,100,4.230803267673698,"[1, 1, 0]",7,2.016450155088,5.394446282910469,5.395180258793545,63,2.2143531125855964,43,14,6
probe_769322797,LGd,flashes,101,150,4.076349058447431,"[0, 1, 0]",7,1.9833867851784999,5.460803126600291,5.258568212579981,42,2.0929622732688618,31,9,2
probe_769322797,LGd,flashes,151,200,4.52837463711496,"[0, 0, 0]",7,2.0659054779195,4.981790671565115,4.62964069606181,55,2.462469159195516,30,19,6
probe_769322797,LGd,static_gratings,1,50,4.223264127972799,"[0, 0, 0]",7,2.0197345681209997,5.2405325555170315,5.485865978078686,55,2.2035295598517655,40,13,2
probe_769322797,LGd,static_gratings,51,100,4.451315491319901,"[1, 0, 0]",7,2.0550249898385,5.766014863948511,5.445380046662027,43,2.3962905014813036,27,10,6
probe_769322797,LGd,static_gratings,101,150,4.404248869233273,"[0, 0, 0]",7,2.0937089368989,6.004941209818217,6.08213403184694,43,2.310539932334211,25,12,6
probe_769322797,LGd,static_gratings,151,200,4.36570236221504,"[0, 0, 1]",7,2.0523761630633,5.455580884484148,5.604263273038657,37,2.313326199151685,20,11,6
probe_769322797,LGd,gabors,1,50,4.276139628378036,"[0, 1, 1]",7,2.0484335935132,5.43504160300452,5.834859159400827,55,2.2277060348648066,40,14,1
probe_769322797,LGd,gabors,51,100,4.259474303693336,"[1, 0, 0]",6,2.0755047110303,3.972487547162692,3.244880859862251,24,2.183969592663047,19,5,0
probe_769322797,LGd,gabors,101,150,4.295791442380627,"[1, 1, 0]",7,2.0679023661747,6.530147505492473,6.539862826674003,37,2.2278890762060075,30,6,1
probe_769322797,LGd,gabors,151,200,4.6636885784227395,"[1, 1, 0]",7,2.2036527548493003,7.341574588220682,6.152633364203316,47,2.460035823573521,40,6,1
probe_769322797,LGd,natural_scenes,1,50,4.906498578516791,"[0, 0, 0]",7,2.1484267756739994,7.117229320918902,7.040326143254355,37,2.758071802842721,22,12,3
probe_769322797,LGd,natural_scenes,51,100,5.208102340119616,"[1, 1, 1]",7,2.2848137369913997,6.060806674499487,4.247454655886895,55,2.9232886031281273,42,13,0
probe_769322797,LGd,natural_scenes,101,150,4.1214438418123756,"[1, 0, 1]",7,1.9969569325009002,4.499081261894867,5.2640470482521895,54,2.124486909311477,54,0,0
probe_769322797,LGd,natural_scenes,151,200,4.147425794142374,"[1, 0, 0]",7,2.0324720557690004,5.300424811251518,5.8184270662912105,47,2.114953738373369,42,4,1
probe_769322797,LGd,natural_move_one,1,50,4.347992122529352,"[0, 1, 1]",7,2.0432439260018,5.280812438950076,5.347917542125308,41,2.3047481965276306,23,12,6
probe_769322797,LGd,natural_move_one,51,100,4.1493750892955585,"[0, 0, 1]",7,2.0173169829549,5.328769543647057,4.923537418742652,41,2.1320581063405175,31,8,2
probe_769322797,LGd,natural_move_one,101,150,4.538787362905622,"[0, 0, 0]",7,2.0746038884562,5.645166984520811,5.5896101835409775,51,2.464183474449452,34,11,6
probe_769322797,LGd,natural_move_one,151,200,4.417853531107963,"[0, 0, 1]",7,2.063648397839,5.504862422956248,5.81774940759683,55,2.354205133268981,50,4,1
probe_769322797,LGd,natural_move_three,1,50,4.8405475762998025,"[1, 0, 0]",7,2.1622472128663004,4.885763606850727,4.525592773588096,55,2.678300363433443,36,16,3
probe_769322797,LGd,natural_move_three,51,100,4.294882789066529,"[1, 1, 1]",7,2.1211858704929996,5.432608954180191,4.951180454820725,44,2.1736969185735724,44,0,0
probe_769322797,LGd,natural_move_three,101,150,4.477424785803686,"[0, 1, 1]",7,2.1575885891836,6.37760604450539,6.27008932648048,47,2.3198361966201615,29,12,6
probe_769322797,LGd,natural_move_three,151,200,4.619526081656845,"[1, 1, 0]",7,2.1984285427414,5.896061028243104,5.48363294099689,51,2.421097538915485,27,16,8
probe_769322797,LGd,flashes,1,50,4.142468721994146,"[1, 0, 0]",7,1.9900375594595001,5.719849130088619,4.934738434263072,46,2.152431162534573,39,7,0
probe_769322797,LGd,flashes,51,100,4.392828004672543,"[1, 1, 1]",7,2.0871002006385004,5.409632541334137,5.783645853067297,55,2.3057278040339724,41,14,0
probe_769322797,LGd,flashes,101,150,4.348023483494078,"[1, 0, 0]",7,2.0440286516818005,6.383607683340369,7.133888812041645,47,2.3039948318122923,27,16,4
probe_769322797,LGd,flashes,151,200,4.259082096681798,"[1, 1, 0]",7,2.0531372993704,6.830247113741857,6.24429113920504,37,2.2059447973113153,30,6,1
probe_769322797,LGd,static_gratings,1,50,4.356036382088894,"[1, 1, 0]",7,2.1031529883015,5.803524105797825,5.27417801849645,37,2.252883393787485,21,10,6
probe_769322797,LGd,static_gratings,51,100,4.782528888482564,"[0, 1, 0]",7,2.0912909028536,4.332722368102199,3.6553960784712594,49,2.6912379856289697,37,12,0
probe_769322797,LGd,static_gratings,101,150,4.380918793817525,"[0, 1, 1]",7,2.1034034694985,5.658278295014875,5.238960834968393,43,2.2775153243192214,27,10,6
probe_769322797,LGd,static_gratings,151,200,4.840189643927475,"[1, 0, 1]",7,2.2122742479354,4.671363882743055,3.477066608889919,43,2.627915395992177,38,5,0
probe_769322797,LGd,gabors,1,50,4.643032535087871,"[0, 1, 1]",7,2.1313734675703,5.282671393582619,5.562117365268208,63,2.511659067517585,39,18,6
probe_769322797,LGd,gabors,51,100,4.5280305435280725,"[1, 1, 0]",7,2.1105218305492,5.555258870745806,6.366980659805099,43,2.417508712978775,25,12,6
probe_769322797,LGd,gabors,101,150,4.343913389738061,"[0, 0, 0]",7,2.0943063932213004,5.474245200784782,5.081447454805895,38,2.2496069965167242,27,9,2
probe_769322797,LGd,gabors,151,200,4.222869916076316,"[1, 0, 1]",7,2.0942298524386,5.815384700580657,5.3930004015113955,63,2.128640063637846,51,12,0
probe_769322797,LGd,natural_scenes,1,50,4.34787033305478,"[1, 1, 1]",7,2.0656450629214,5.506327828298144,5.763287168071271,54,2.2822252701332593,37,14,3
probe_769322797,LGd,natural_scenes,51,100,4.3043771035476475,"[1, 0, 0]",7,2.0828531389784004,5.547183785901563,4.6033270404982645,38,2.2215239645692035,28,8,2
probe_769322797,LGd,natural_scenes,101,150,4.341955837683979,"[0, 0, 1]",7,2.1038485860256,6.768425573421233,6.917955839069885,37,2.238107251658491,28,8,1
probe_769322797,LGd,natural_scenes,151,200,4.798735600127087,"[0, 1, 1]",7,2.1987375385164,5.356227850955766,3.8813908488456774,46,2.5999980616105987,43,3,0
probe_769322797,LGd,natural_move_one,1,50,4.518762596609184,"[1, 1, 0]",7,2.1482233489722997,5.453705259447504,5.381953673203759,35,2.3705392476369234,19,10,6
probe_769322797,LGd,natural_move_one,51,100,4.63666333499725,"[0, 0, 0]",7,2.1366586099194005,5.3410742469772075,6.618026426921232,55,2.500004725077772,35,14,6
probe_769322797,LGd,natural_move_one,101,150,4.485014583224382,"[0, 0, 1]",7,2.1122983017267,6.655317207709303,7.534874262721715,47,2.372716281497653,27,16,4
probe_769322797,LGd,natural_move_one,151,200,4.553105881566686,"[0, 1, 1]",7,2.1535316199217,4.770923952785226,4.11934135908652,41,2.399574261644993,23,12,6
probe_769322797,LGd,natural_move_three,1,50,4.681492633756568,"[1, 1, 0]",7,2.1616488665795,4.699302599750016,5.8668992432617255,37,2.5198437671770835,21,10,6
probe_769322797,LGd,natural_move_three,51,100,4.525822561745372,"[0, 1, 0]",7,2.1658973290289,4.802910572905864,5.87235787694367,37,2.3599252327164826,27,8,2
probe_769322797,LGd,natural_move_three,101,150,4.440744334428858,"[0, 0, 0]",7,2.1503501313644002,6.314940795420043,5.258075879086728,46,2.2903942030644475,33,11,2
probe_769322797,LGd,natural_move_three,151,200,4.625792715306764,"[1, 1, 0]",7,2.1306846327734,7.33391361687857,7.498389557717806,37,2.495108082533245,22,12,3
probe_810755805,LGd,flashes,1,50,9.500935169565794,"[1, 1, 1]",7,1.8503480442440001,4.147037492011748,3.6163188103621606,68,7.650587125321733,53,15,0
probe_810755805,LGd,flashes,51,100,5.505803461184168,"[0, 0, 0]",7,1.8599666166072,4.722488415361336,4.990110425846396,37,3.645836844576998,22,12,3
probe_810755805,LGd,flashes,101,150,4.261194630595307,"[0, 0, 0]",7,1.7898743376898998,4.545867844052584,4.780935374356392,43,2.471320292905486,25,12,6
probe_810755805,LGd,flashes,151,200,4.1524543144249915,"[0, 0, 0]",7,1.7393600145036001,5.215292395137483,5.235214397971944,37,2.413094299921382,22,12,3
probe_810755805,LGd,static_gratings,1,50,3.82620657627428,"[0, 0, 0]",7,1.7375987182623,5.480545754054858,4.065285977065725,46,2.0886078580120064,34,10,2
probe_810755805,LGd,static_gratings,51,100,3.5796938516654353,"[1, 1, 1]",7,1.6672920076836,3.3719608911417893,3.695077252243573,47,1.9124018439817774,31,10,6
probe_810755805,LGd,static_gratings,101,150,3.626567851545967,"[1, 1, 0]",7,1.7311022052771001,4.5233422107792105,4.32289037097045,46,1.8954656462688118,41,4,1
probe_810755805,LGd,static_gratings,151,200,3.67980074387233,"[0, 0, 0]",7,1.7601641670586,4.5003374995096745,4.626293694662489,43,1.9196365768137897,32,9,2
probe_810755805,LGd,gabors,1,50,3.6644608691965086,"[0, 0, 1]",7,1.7804978733785999,5.075488948856388,5.142823297175105,46,1.883962995817895,35,9,2
probe_810755805,LGd,gabors,51,100,3.7935626413950807,"[1, 0, 0]",7,1.8113338370378997,4.950389283710125,4.518759505144006,39,1.9822288043571394,23,10,6
probe_810755805,LGd,gabors,101,150,3.8426612574370287,"[0, 1, 0]",7,1.8313501318702001,5.50869173207832,5.452394929797463,47,2.011311125566853,25,15,7
probe_810755805,LGd,gabors,151,200,3.825785801695987,"[0, 0, 0]",7,1.8437199113872,4.086993662034178,4.106069731420767,35,1.9820658903086708,31,4,0
probe_810755805,LGd,natural_scenes,1,50,3.9348980103082534,"[1, 1, 0]",7,1.8686290496473001,3.887684199892023,3.2067072456900556,51,2.0662689606610276,44,7,0
probe_810755805,LGd,natural_scenes,51,100,3.978404509568141,"[0, 0, 0]",7,1.8734435954157,4.532016754028275,4.8929330245520894,37,2.1049609141524934,21,10,6
probe_810755805,LGd,natural_scenes,101,150,3.814207350918478,"[1, 1, 1]",7,1.8633266132517001,4.2081013270745835,4.42961240240799,36,1.9508807376667758,26,8,2
probe_810755805,LGd,natural_scenes,151,200,4.142175845739112,"[0, 0, 0]",7,1.9256629062622999,5.920817346032495,5.919552800024991,47,2.216512939476931,29,15,3
probe_810755805,LGd,natural_move_one,1,50,3.9414398739689647,"[1, 0, 1]",7,1.8942753053705002,4.635720085390536,4.599093481768632,49,2.047164568598488,33,10,6
probe_810755805,LGd,natural_move_one,51,100,3.9440084587248556,"[0, 1, 1]",7,1.9057500351948002,4.916228955706665,5.079182189015844,39,2.038258423530075,28,9,2
probe_810755805,LGd,natural_move_one,101,150,3.89203397777377,"[0, 0, 0]",7,1.8896894349564,5.1642056065227635,5.1148489901827565,43,2.0023445428174043,27,10,6
probe_810755805,LGd,natural_move_one,151,200,4.066389333636201,"[0, 0, 0]",7,1.9273437833508997,4.380597319529647,3.7079337307522406,51,2.1390455502852816,33,15,3
probe_810755805,LGd,natural_move_three,1,50,3.9713879966255403,"[0, 0, 1]",7,1.9475648771568002,4.375131636567244,5.409900723285264,39,2.023823119468778,23,10,6
probe_810755805,LGd,natural_move_three,51,100,3.999943989658557,"[1, 1, 0]",7,1.9632263879050997,6.280451406566714,4.603295769710229,36,2.036717601753449,34,2,0
probe_810755805,LGd,natural_move_three,101,150,4.005857457675025,"[1, 1, 1]",7,1.9096175351429003,4.268688782324494,4.317576415987801,36,2.096239922532041,32,4,0
probe_810755805,LGd,natural_move_three,151,200,4.162695028890105,"[0, 0, 0]",7,1.9947305615866997,4.396432649437477,5.998290047648965,40,2.1679644673033467,29,9,2
probe_810755805,LGd,flashes,1,50,3.6438906523517236,"[0, 1, 1]",7,1.7497523026775998,4.533685173051916,3.8791199886985863,52,1.8941383496741193,52,0,0
probe_810755805,LGd,flashes,51,100,3.9577915304407734,"[0, 0, 0]",7,1.8534536160886,4.567466934186053,4.514872169567699,35,2.104337914352102,19,10,6
probe_810755805,LGd,flashes,101,150,3.923639721777975,"[1, 0, 0]",7,1.8724956597393003,5.1444204597622765,4.460300379680465,41,2.0511440620387233,23,12,6
probe_810755805,LGd,flashes,151,200,4.139472585527536,"[0, 0, 0]",7,1.8989726580717998,4.656467948287067,6.179336574085967,46,2.2404999274557262,34,10,2
probe_810755805,LGd,static_gratings,1,50,3.92619329294656,"[0, 1, 1]",7,1.8547157639160001,4.4965521007445135,4.325954411736414,49,2.071477529030535,33,10,6
probe_810755805,LGd,static_gratings,51,100,3.8086120182990224,"[1, 1, 0]",7,1.8439149721159003,4.234169379281676,4.0593564935886555,39,1.964697046183083,28,9,2
probe_810755805,LGd,static_gratings,101,150,4.042705030144896,"[1, 1, 1]",7,1.9600694932329,4.114611672516096,3.3588132793063394,47,2.0826355369119245,44,3,0
probe_810755805,LGd,static_gratings,151,200,3.864731347043498,"[0, 0, 0]",7,1.8846177795601,5.61852458137305,5.204548131680478,43,1.9801135674834551,26,11,6
probe_810755805,LGd,gabors,1,50,4.497972342498386,"[0, 1, 0]",7,1.9985590912582003,4.7566864917988765,5.563040629178216,55,2.499413251240186,33,16,6
probe_810755805,LGd,gabors,51,100,3.9908889919333035,"[0, 1, 1]",7,1.9478375696049,5.197764700753826,5.362572698853693,46,2.0430514223283707,41,4,1
probe_810755805,LGd,gabors,101,150,4.399502195459429,"[1, 0, 1]",7,2.0089575129207,4.896671558778634,6.059105249102876,63,2.3905446825387267,35,20,8
probe_810755805,LGd,gabors,151,200,4.092134653348186,"[0, 1, 0]",7,1.9790119377711004,4.7447931700923665,2.9084653822265,49,2.113122715577196,36,11,2
probe_810755805,LGd,natural_scenes,1,50,4.104248119891713,"[0, 0, 0]",7,1.9696308846997999,5.5611528822197505,4.671158440785859,41,2.1346172351919592,25,10,6
probe_810755805,LGd,natural_scenes,51,100,3.994569442978163,"[1, 0, 0]",7,1.9228724292684998,4.231167915353199,4.315770449565894,34,2.071697013709664,24,8,2
probe_810755805,LGd,natural_scenes,101,150,4.415603934491737,"[1, 1, 0]",7,2.0153436050346,5.205870650913861,4.4648756512449195,63,2.4002603294572085,46,14,3
probe_810755805,LGd,natural_scenes,151,200,4.129416065247378,"[0, 1, 0]",7,1.9966212906719998,5.422436406766196,5.366488024486547,39,2.1327947745752756,22,11,6
probe_810755805,LGd,natural_move_one,1,50,4.072584886802163,"[1, 1, 0]",7,1.9793790053862002,4.3535675969882455,2.973439764622807,42,2.0932058814158205,42,0,0
probe_810755805,LGd,natural_move_one,51,100,4.357714208879598,"[0, 0, 1]",7,2.0400439935975,5.186531699992666,5.261124992238109,63,2.3176702152819195,35,20,8
probe_810755805,LGd,natural_move_one,101,150,4.340719427641602,"[0, 1, 0]",7,2.0407112262076,4.530882327852484,5.097908983354262,35,2.300008201434054,25,8,2
probe_810755805,LGd,natural_move_one,151,200,4.189319322755759,"[1, 1, 1]",7,2.0384979292317,5.308823728753948,4.662941996756225,53,2.1508213935240366,46,7,0
probe_810755805,LGd,natural_move_three,1,50,4.4765878672340085,"[1, 0, 1]",7,2.0937558739204998,5.587319617748367,5.85724560378994,43,2.382831993313516,27,10,6
probe_810755805,LGd,natural_move_three,51,100,4.367264823109451,"[1, 0, 0]",7,2.0653979222738004,5.105774397337303,6.102970845078386,51,2.301866900835565,27,16,8
probe_810755805,LGd,natural_move_three,101,150,4.12507096698659,"[0, 0, 0]",7,1.9985089252676,4.176257785851231,4.077922388718444,42,2.1265620417190525,38,4,0
probe_810755805,LGd,natural_move_three,151,200,4.436901527854529,"[0, 0, 0]",7,2.1126040609326004,5.567814281052936,5.730555349189176,63,2.324297466921921,43,14,6
probe_810755805,LGd,flashes,1,50,3.6905060978153723,"[1, 1, 0]",7,1.7088545434046998,4.32835047834175,4.552038660813398,37,1.9816515544106184,32,4,1
probe_810755805,LGd,flashes,51,100,3.664563607267468,"[0, 0, 1]",7,1.7236473630529998,4.70063202970549,4.8513986516912295,55,1.9409162442144756,40,13,2
probe_810755805,LGd,flashes,101,150,3.789545702602907,"[0, 0, 0]",7,1.7869068722233001,5.497240352843558,5.958918340965887,37,2.00263883037955,25,10,2
probe_810755805,LGd,flashes,151,200,3.661924032204786,"[1, 1, 1]",7,1.7331834225688998,3.8063815135521435,3.5734334026190178,54,1.9287406096359068,48,6,0
probe_810755805,LGd,static_gratings,1,50,3.719472873463733,"[0, 0, 0]",7,1.8033227976169999,5.230627479033143,4.777503387117999,46,1.9161500758467656,40,6,0
probe_810755805,LGd,static_gratings,51,100,3.869558995497396,"[0, 0, 0]",7,1.8054958987238001,4.4200179935374875,5.622017650718871,55,2.064063096773452,38,14,3
probe_810755805,LGd,static_gratings,101,150,3.953500666333905,"[1, 1, 0]",7,1.9241628772091002,4.060369143737393,3.9205051548103382,54,2.0293377891247126,51,3,0
probe_810755805,LGd,static_gratings,151,200,3.946331933933891,"[1, 1, 0]",7,1.8840081376498998,5.248511619120382,5.11563853108075,31,2.062323796284068,27,4,0
probe_810755805,LGd,gabors,1,50,4.079622817546168,"[1, 1, 1]",7,1.9099953568647001,5.159273577751945,5.556075677664842,47,2.169627460681432,35,11,1
probe_810755805,LGd,gabors,51,100,3.9580329506713694,"[0, 1, 1]",7,1.8791058662521003,3.9666607084177405,3.849248890855929,49,2.0789270844190804,25,16,8
probe_810755805,LGd,gabors,101,150,4.077313626856702,"[0, 0, 1]",7,1.9538160739807002,5.877844956447554,5.9774618704146665,47,2.1234975528760063,38,9,0
probe_810755805,LGd,gabors,151,200,4.142464904647438,"[1, 1, 1]",7,2.0181119376467,5.374067040499732,5.230888976758058,43,2.1243529670007697,27,10,6
probe_810755805,LGd,natural_scenes,1,50,4.019858588305211,"[1, 1, 0]",7,1.9418360274988997,4.7651723870637746,4.984704171767225,46,2.078022560806411,46,0,0
probe_810755805,LGd,natural_scenes,51,100,4.185315290861805,"[0, 0, 1]",7,1.9263803738335001,4.792515384195752,4.84510408594203,43,2.258934917028289,22,14,7
probe_810755805,LGd,natural_scenes,101,150,4.098613951257882,"[1, 1, 1]",7,1.9877146816853002,4.110747404930044,5.691949849227637,39,2.1108992695725264,23,10,6
probe_810755805,LGd,natural_scenes,151,200,4.109262474617719,"[1, 1, 0]",7,2.0073774754833003,4.507960657141064,4.953973906039542,36,2.1018849991344837,26,8,2
probe_810755805,LGd,natural_move_one,1,50,4.293701821708166,"[0, 0, 0]",7,2.0226989351777003,6.266636386859018,6.196126563763098,47,2.2710028865304617,36,10,1
probe_810755805,LGd,natural_move_one,51,100,4.2402571785824215,"[0, 0, 0]",7,2.0105497673785,6.068219148079623,5.3616602863848435,41,2.2297074112038184,28,11,2
probe_810755805,LGd,natural_move_one,101,150,4.178760284529601,"[1, 0, 1]",7,1.9890760336591,5.123149531628785,5.41268544224993,55,2.189684250870642,40,13,2
probe_810755805,LGd,natural_move_one,151,200,4.41461806094966,"[0, 1, 1]",7,2.0476299094373003,4.315752736126663,3.5202331831438505,51,2.3669881515125013,44,7,0
probe_810755805,LGd,natural_move_three,1,50,4.5186670541688745,"[0, 0, 0]",7,2.0737060527554,5.693217085223024,4.892162095730132,41,2.444961001413514,25,10,6
probe_810755805,LGd,natural_move_three,51,100,4.235898159661514,"[0, 0, 1]",7,2.0336383720694,5.359012622760044,5.325782827757211,46,2.202259787592113,35,9,2
probe_810755805,LGd,natural_move_three,101,150,4.148108416258286,"[1, 0, 0]",7,1.9969727506614,6.133516371841575,5.691654484027096,47,2.151135665596927,27,14,6
probe_810755805,LGd,natural_move_three,151,200,4.2669307513906185,"[1, 0, 1]",7,2.0130613325116,4.408741714237118,4.665920366818913,55,2.253869418879018,45,10,0
probe_810755805,LGd,flashes,1,50,5.009757053695552,"[1, 0, 0]",7,2.2215780168959,6.111482223241711,6.639366786491894,43,2.788179036799594,24,13,6
probe_810755805,LGd,flashes,51,100,4.546622933850865,"[0, 0, 1]",7,2.1362819574397998,5.840148931793819,5.457536890057205,42,2.410340976411072,37,4,1
probe_810755805,LGd,flashes,101,150,4.283446812176109,"[0, 1, 0]",7,2.1020006299606,5.403255740473405,5.6882868099090675,55,2.181446182215404,50,4,1
probe_810755805,LGd,flashes,151,200,4.563535096772723,"[1, 1, 0]",7,2.1515343802962,6.313744694409881,6.119252278957092,42,2.412000716476526,30,10,2
probe_810755805,LGd,static_gratings,1,50,4.430912459304516,"[0, 0, 0]",7,2.1181627538505,5.6327905929390925,5.732374259707305,43,2.312749705453963,36,7,0
probe_810755805,LGd,static_gratings,51,100,4.757337754916307,"[0, 1, 0]",7,2.1491588403710002,5.472526374659585,5.7774578518864566,39,2.6081789145452583,23,10,6
probe_810755805,LGd,static_gratings,101,150,4.692617768422785,"[1, 0, 1]",7,2.1988005934869,6.739491282221255,6.228895876927029,46,2.493817174935734,35,9,2
probe_810755805,LGd,static_gratings,151,200,4.452643169686683,"[1, 0, 1]",7,2.127679005135,5.4470990420067755,5.70197170453697,47,2.324964164551645,32,12,3
